"season","game_id","game_date","goalie_id","goalie_name","save","angle","distance","home","game_score_state","rebound","strength","shot_type","round","recent_save_30","recent_save_60","recent_save_90","recent_save_120","recent_save_150","long_run_save_840","xprime_30","xprime_60","xprime_90","xprime_120","xprime_150"
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",0,66.8,7.6,1,"Trailing",0,"0","Backhand",0,0.8,0.866666666666667,0.866666666666667,0.891666666666667,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,28.6,37.6,1,"Trailing",0,"0","Snap Shot",0,0.8,0.85,0.855555555555556,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,3.6,16,1,"Trailing",1,"0","Wrist Shot",0,0.8,0.85,0.866666666666667,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,47.6,31.1,1,"Trailing",0,"0","Snap Shot",0,0.8,0.85,0.866666666666667,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",0,3.6,16,1,"Trailing",0,"0","Wrist Shot",0,0.8,0.85,0.866666666666667,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,0,15,1,"Trailing",0,"0","Wrist Shot",0,0.766666666666667,0.833333333333333,0.855555555555556,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,74.1,7.3,1,"Trailing",0,"0","Wrap-around",0,0.766666666666667,0.833333333333333,0.855555555555556,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,0.6,92,1,"Trailing",0,"0","Wrist Shot",0,0.766666666666667,0.85,0.855555555555556,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,2.3,49,1,"Trailing",0,"0","Wrist Shot",0,0.766666666666667,0.85,0.855555555555556,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20212022","2021030227",2022-05-30,"8481611","Pyotr.Kochetkov",1,15,42.4,1,"Trailing",0,"0","Wrist Shot",0,0.8,0.85,0.855555555555556,0.883333333333333,NA,NA,NA,NA,NA,NA,NA
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",0,2.3,25,0,"Trailing",0,"-","Wrist Shot",0,0.833333333333333,0.883333333333333,0.9,0.908333333333333,0.906666666666667,0.916666666666667,-0.0833333333333333,-0.0333333333333333,-0.0166666666666666,-0.0083333333333333,-0.01
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,14.4,40.3,0,"Trailing",0,"+","Wrist Shot",0,0.8,0.866666666666667,0.888888888888889,0.9,0.9,0.91547619047619,-0.11547619047619,-0.0488095238095237,-0.0265873015873016,-0.0154761904761904,-0.0154761904761904
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,12.5,36.9,0,"Trailing",0,"+","Wrist Shot",0,0.8,0.866666666666667,0.888888888888889,0.9,0.906666666666667,0.91547619047619,-0.11547619047619,-0.0488095238095237,-0.0265873015873016,-0.0154761904761904,-0.00880952380952382
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,0,17,0,"Trailing",0,"+","Tip-In",0,0.8,0.866666666666667,0.888888888888889,0.9,0.906666666666667,0.91547619047619,-0.11547619047619,-0.0488095238095237,-0.0265873015873016,-0.0154761904761904,-0.00880952380952382
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",0,11.3,10.2,0,"Trailing",0,"+","Tip-In",0,0.8,0.866666666666667,0.888888888888889,0.9,0.906666666666667,0.91547619047619,-0.11547619047619,-0.0488095238095237,-0.0265873015873016,-0.0154761904761904,-0.00880952380952382
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,7.1,8.1,0,"Trailing",0,"0","Tip-In",0,0.8,0.85,0.888888888888889,0.891666666666667,0.9,0.914285714285714,-0.114285714285714,-0.0642857142857143,-0.0253968253968254,-0.0226190476190475,-0.0142857142857142
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,18.1,57.9,0,"Trailing",0,"0","Slap Shot",0,0.8,0.85,0.888888888888889,0.891666666666667,0.9,0.914285714285714,-0.114285714285714,-0.0642857142857143,-0.0253968253968254,-0.0226190476190475,-0.0142857142857142
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,31.3,65.5,0,"Trailing",0,"0","Wrist Shot",0,0.8,0.85,0.9,0.891666666666667,0.9,0.914285714285714,-0.114285714285714,-0.0642857142857143,-0.0142857142857142,-0.0226190476190475,-0.0142857142857142
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,29.7,56.4,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.85,0.9,0.891666666666667,0.9,0.914285714285714,-0.0809523809523809,-0.0642857142857143,-0.0142857142857142,-0.0226190476190475,-0.0142857142857142
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,21,13.9,0,"Trailing",0,"0","Snap Shot",0,0.833333333333333,0.85,0.9,0.891666666666667,0.906666666666667,0.914285714285714,-0.0809523809523809,-0.0642857142857143,-0.0142857142857142,-0.0226190476190475,-0.00761904761904764
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,7.1,8.1,0,"Trailing",0,"0","Backhand",0,0.833333333333333,0.85,0.9,0.891666666666667,0.906666666666667,0.914285714285714,-0.0809523809523809,-0.0642857142857143,-0.0142857142857142,-0.0226190476190475,-0.00761904761904764
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",0,40.6,27.7,0,"Trailing",0,"+","Wrist Shot",0,0.866666666666667,0.85,0.9,0.891666666666667,0.906666666666667,0.914285714285714,-0.0476190476190476,-0.0642857142857143,-0.0142857142857142,-0.0226190476190475,-0.00761904761904764
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,3.8,30.1,0,"Trailing",0,"0","Snap Shot",0,0.833333333333333,0.833333333333333,0.888888888888889,0.883333333333333,0.9,0.913095238095238,-0.0797619047619047,-0.0797619047619047,-0.0242063492063492,-0.0297619047619048,-0.013095238095238
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",0,60.3,8.1,0,"Trailing",1,"0","Backhand",0,0.833333333333333,0.833333333333333,0.888888888888889,0.883333333333333,0.9,0.913095238095238,-0.0797619047619047,-0.0797619047619047,-0.0242063492063492,-0.0297619047619048,-0.013095238095238
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,16.5,56.3,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.816666666666667,0.877777777777778,0.875,0.893333333333333,0.911904761904762,-0.0785714285714285,-0.0952380952380952,-0.0341269841269841,-0.0369047619047619,-0.0185714285714286
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,40.1,24.8,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.816666666666667,0.877777777777778,0.875,0.893333333333333,0.911904761904762,-0.0785714285714285,-0.0952380952380952,-0.0341269841269841,-0.0369047619047619,-0.0185714285714286
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,53.1,40,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.816666666666667,0.877777777777778,0.875,0.893333333333333,0.911904761904762,-0.0785714285714285,-0.0952380952380952,-0.0341269841269841,-0.0369047619047619,-0.0185714285714286
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,5.2,66.3,0,"Trailing",0,"0","Wrist Shot",0,0.833333333333333,0.816666666666667,0.877777777777778,0.875,0.893333333333333,0.911904761904762,-0.0785714285714285,-0.0952380952380952,-0.0341269841269841,-0.0369047619047619,-0.0185714285714286
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,32.5,39.1,0,"Trailing",0,"0","Slap Shot",0,0.833333333333333,0.816666666666667,0.877777777777778,0.875,0.9,0.911904761904762,-0.0785714285714285,-0.0952380952380952,-0.0341269841269841,-0.0369047619047619,-0.0119047619047619
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",0,42.7,17.7,0,"Trailing",0,"0","Tip-In",0,0.833333333333333,0.816666666666667,0.877777777777778,0.875,0.9,0.911904761904762,-0.0785714285714285,-0.0952380952380952,-0.0341269841269841,-0.0369047619047619,-0.0119047619047619
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",0,15.9,21.8,0,"Trailing",0,"0","Wrist Shot",0,0.8,0.8,0.866666666666667,0.866666666666667,0.893333333333333,0.910714285714286,-0.110714285714286,-0.110714285714286,-0.044047619047619,-0.044047619047619,-0.0173809523809524
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,49.9,24.8,0,"Trailing",0,"+","Wrist Shot",0,0.766666666666667,0.783333333333333,0.855555555555556,0.858333333333333,0.886666666666667,0.90952380952381,-0.142857142857143,-0.126190476190476,-0.053968253968254,-0.0511904761904762,-0.0228571428571428
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,36.4,47.2,0,"Trailing",0,"+","Wrist Shot",0,0.766666666666667,0.783333333333333,0.855555555555556,0.858333333333333,0.886666666666667,0.90952380952381,-0.142857142857143,-0.126190476190476,-0.053968253968254,-0.0511904761904762,-0.0228571428571428
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,62.3,45.2,0,"Trailing",0,"0","Wrist Shot",0,0.766666666666667,0.783333333333333,0.855555555555556,0.858333333333333,0.886666666666667,0.90952380952381,-0.142857142857143,-0.126190476190476,-0.053968253968254,-0.0511904761904762,-0.0228571428571428
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,50,40.5,0,"Trailing",0,"0","Snap Shot",0,0.766666666666667,0.783333333333333,0.855555555555556,0.866666666666667,0.886666666666667,0.90952380952381,-0.142857142857143,-0.126190476190476,-0.053968253968254,-0.0428571428571428,-0.0228571428571428
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,13.1,30.8,0,"Trailing",0,"0","Wrist Shot",0,0.766666666666667,0.783333333333333,0.855555555555556,0.866666666666667,0.886666666666667,0.90952380952381,-0.142857142857143,-0.126190476190476,-0.053968253968254,-0.0428571428571428,-0.0228571428571428
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,11.3,20.4,0,"Trailing",0,"+","Tip-In",0,0.766666666666667,0.783333333333333,0.855555555555556,0.866666666666667,0.886666666666667,0.90952380952381,-0.142857142857143,-0.126190476190476,-0.053968253968254,-0.0428571428571428,-0.0228571428571428
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",0,39.8,7.8,0,"Trailing",0,"+","Tip-In",0,0.766666666666667,0.8,0.855555555555556,0.866666666666667,0.886666666666667,0.90952380952381,-0.142857142857143,-0.109523809523809,-0.053968253968254,-0.0428571428571428,-0.0228571428571428
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,66.6,40.3,0,"Trailing",0,"0","Deflected",0,0.733333333333333,0.783333333333333,0.844444444444444,0.858333333333333,0.88,0.90952380952381,-0.176190476190476,-0.126190476190476,-0.0650793650793651,-0.0511904761904762,-0.0295238095238095
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,34.3,26.6,0,"Trailing",0,"0","Wrist Shot",0,0.733333333333333,0.783333333333333,0.844444444444444,0.866666666666667,0.88,0.90952380952381,-0.176190476190476,-0.126190476190476,-0.0650793650793651,-0.0428571428571428,-0.0295238095238095
"20222023","2022030162",2023-04-19,"8470594","Marc.Andre.Fleury",1,33.7,50.5,0,"Trailing",0,"0","Wrist Shot",0,0.766666666666667,0.8,0.844444444444444,0.866666666666667,0.88,0.90952380952381,-0.142857142857143,-0.109523809523809,-0.0650793650793651,-0.0428571428571428,-0.0295238095238095
"20222023","2022030166",2023-04-28,"8470594","Marc.Andre.Fleury",1,1.8,63,1,"Trailing",0,"0","Wrist Shot",0,0.8,0.8,0.844444444444444,0.866666666666667,0.88,0.90952380952381,-0.109523809523809,-0.109523809523809,-0.0650793650793651,-0.0428571428571428,-0.0295238095238095
"20222023","2022030166",2023-04-28,"8470594","Marc.Andre.Fleury",1,0,12,1,"Trailing",0,"0","Wrist Shot",0,0.8,0.8,0.844444444444444,0.866666666666667,0.88,0.90952380952381,-0.109523809523809,-0.109523809523809,-0.0650793650793651,-0.0428571428571428,-0.0295238095238095
"20222023","2022030166",2023-04-28,"8470594","Marc.Andre.Fleury",1,17.5,59.8,1,"Trailing",0,"+","Snap Shot",0,0.8,0.8,0.844444444444444,0.866666666666667,0.88,0.90952380952381,-0.109523809523809,-0.109523809523809,-0.0650793650793651,-0.0428571428571428,-0.0295238095238095
"20222023","2022030166",2023-04-28,"8470594","Marc.Andre.Fleury",1,40.4,35.5,1,"Trailing",0,"+","Slap Shot",0,0.8,0.8,0.844444444444444,0.866666666666667,0.88,0.90952380952381,-0.109523809523809,-0.109523809523809,-0.0650793650793651,-0.0428571428571428,-0.0295238095238095
"20222023","2022030166",2023-04-28,"8470594","Marc.Andre.Fleury",1,40.4,26.2,1,"Trailing",0,"+","Slap Shot",0,0.833333333333333,0.816666666666667,0.844444444444444,0.875,0.88,0.90952380952381,-0.0761904761904761,-0.0928571428571429,-0.0650793650793651,-0.0345238095238095,-0.0295238095238095
"20222023","2022030166",2023-04-28,"8470594","Marc.Andre.Fleury",1,49.1,19.8,1,"Trailing",1,"+","Wrist Shot",0,0.833333333333333,0.816666666666667,0.844444444444444,0.875,0.88,0.90952380952381,-0.0761904761904761,-0.0928571428571429,-0.0650793650793651,-0.0345238095238095,-0.0295238095238095
"20222023","2022030234",2023-05-09,"8474889","Martin.Jones",1,25.3,60.8,1,"Trailing",0,"0","Slap Shot",0,0.9,0.866666666666667,0.877777777777778,0.875,0.846666666666667,0.875,0.025,-0.0083333333333333,0.00277777777777777,0,-0.0283333333333333
"20222023","2022030234",2023-05-09,"8474889","Martin.Jones",1,34.2,33.8,1,"Trailing",0,"0","Wrist Shot",0,0.9,0.866666666666667,0.877777777777778,0.875,0.846666666666667,0.876190476190476,0.0238095238095238,-0.00952380952380949,0.00158730158730158,-0.00119047619047619,-0.0295238095238095
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,13,13.3,1,"Trailing",0,"0","Wrist Shot",0,0.866666666666667,0.866666666666667,0.855555555555556,0.875,0.886666666666667,0.902380952380952,-0.0357142857142857,-0.0357142857142857,-0.0468253968253969,-0.0273809523809524,-0.0157142857142857
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,19.3,42.4,1,"Trailing",1,"0","Snap Shot",0,0.866666666666667,0.866666666666667,0.866666666666667,0.875,0.886666666666667,0.902380952380952,-0.0357142857142857,-0.0357142857142857,-0.0357142857142857,-0.0273809523809524,-0.0157142857142857
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,61.6,27.3,1,"Trailing",0,"+","Slap Shot",0,0.866666666666667,0.866666666666667,0.866666666666667,0.875,0.886666666666667,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0285714285714286,-0.0169047619047619
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,30.5,45.3,1,"Trailing",0,"+","Slap Shot",0,0.866666666666667,0.866666666666667,0.866666666666667,0.875,0.886666666666667,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0285714285714286,-0.0169047619047619
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",0,18.4,9.5,1,"Trailing",0,"0","Backhand",0,0.866666666666667,0.866666666666667,0.866666666666667,0.875,0.886666666666667,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0285714285714286,-0.0169047619047619
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,54.7,50.2,1,"Trailing",0,"0","Snap Shot",0,0.833333333333333,0.85,0.855555555555556,0.866666666666667,0.88,0.902380952380952,-0.069047619047619,-0.0523809523809524,-0.0468253968253969,-0.0357142857142857,-0.0223809523809524
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,31.8,24.7,1,"Trailing",0,"0","Snap Shot",0,0.833333333333333,0.85,0.855555555555556,0.866666666666667,0.88,0.902380952380952,-0.069047619047619,-0.0523809523809524,-0.0468253968253969,-0.0357142857142857,-0.0223809523809524
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,32,9.4,1,"Trailing",0,"+","Backhand",0,0.866666666666667,0.85,0.866666666666667,0.866666666666667,0.88,0.902380952380952,-0.0357142857142857,-0.0523809523809524,-0.0357142857142857,-0.0357142857142857,-0.0223809523809524
"20222023","2022030113",2023-04-21,"8475683","Sergei.Bobrovsky",1,2.1,27,1,"Trailing",0,"0","Snap Shot",0,0.866666666666667,0.85,0.866666666666667,0.875,0.88,0.903571428571429,-0.0369047619047619,-0.0535714285714286,-0.0369047619047619,-0.0285714285714286,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,54.5,8.6,1,"Tied",0,"0","Backhand",0,0.866666666666667,0.85,0.866666666666667,0.875,0.88,0.903571428571429,-0.0369047619047619,-0.0535714285714286,-0.0369047619047619,-0.0285714285714286,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,33.7,14.4,1,"Tied",0,"0","Wrist Shot",0,0.866666666666667,0.85,0.866666666666667,0.875,0.88,0.903571428571429,-0.0369047619047619,-0.0535714285714286,-0.0369047619047619,-0.0285714285714286,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,45,7.1,1,"Tied",0,"+","Wrist Shot",0,0.866666666666667,0.866666666666667,0.877777777777778,0.875,0.886666666666667,0.904761904761905,-0.0380952380952381,-0.0380952380952381,-0.026984126984127,-0.0297619047619048,-0.0180952380952381
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,5.7,10,1,"Tied",1,"+","Wrist Shot",0,0.9,0.866666666666667,0.877777777777778,0.875,0.886666666666667,0.904761904761905,-0.00476190476190474,-0.0380952380952381,-0.026984126984127,-0.0297619047619048,-0.0180952380952381
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,21.8,5.4,1,"Tied",1,"+","Wrist Shot",0,0.9,0.866666666666667,0.877777777777778,0.875,0.886666666666667,0.904761904761905,-0.00476190476190474,-0.0380952380952381,-0.026984126984127,-0.0297619047619048,-0.0180952380952381
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",0,0,4,1,"Trailing",1,"+","Wrist Shot",0,0.9,0.866666666666667,0.877777777777778,0.875,0.886666666666667,0.904761904761905,-0.00476190476190474,-0.0380952380952381,-0.026984126984127,-0.0297619047619048,-0.0180952380952381
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,39.8,7.8,1,"Trailing",0,"+","Wrist Shot",0,0.866666666666667,0.85,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0535714285714286,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,21.8,5.4,1,"Trailing",1,"+","Wrist Shot",0,0.866666666666667,0.85,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0535714285714286,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,36,13.6,1,"Trailing",0,"+","Backhand",0,0.866666666666667,0.866666666666667,0.877777777777778,0.866666666666667,0.886666666666667,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0257936507936508,-0.0369047619047619,-0.0169047619047619
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,61.5,39.8,1,"Trailing",0,"0","Snap Shot",0,0.866666666666667,0.866666666666667,0.877777777777778,0.866666666666667,0.886666666666667,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0257936507936508,-0.0369047619047619,-0.0169047619047619
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,27.4,63.1,1,"Trailing",0,"0","Snap Shot",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.886666666666667,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0169047619047619
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,12.8,67.7,1,"Trailing",0,"0","Snap Shot",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.886666666666667,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0169047619047619
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",0,51.3,6.4,1,"Trailing",0,"+","Tip-In",0,0.9,0.883333333333333,0.877777777777778,0.866666666666667,0.886666666666667,0.903571428571429,-0.00357142857142856,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0169047619047619
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,30.5,45.3,1,"Trailing",0,"0","Snap Shot",0,0.866666666666667,0.883333333333333,0.877777777777778,0.858333333333333,0.88,0.902380952380952,-0.0357142857142857,-0.0190476190476191,-0.0246031746031746,-0.0440476190476191,-0.0223809523809524
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,24,9.8,1,"Trailing",1,"0","Batted",0,0.866666666666667,0.883333333333333,0.877777777777778,0.858333333333333,0.88,0.902380952380952,-0.0357142857142857,-0.0190476190476191,-0.0246031746031746,-0.0440476190476191,-0.0223809523809524
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,20.6,17.1,1,"Trailing",1,"0","Snap Shot",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,51.8,17.8,1,"Trailing",0,"0","Wrist Shot",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,30.1,35.8,1,"Trailing",0,"0","Wrist Shot",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,16.2,57.3,1,"Trailing",0,"0","Slap Shot",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,9.8,175.6,1,"Trailing",0,"0","Backhand",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",0,24.4,24.2,1,"Trailing",0,"0","Tip-In",0,0.866666666666667,0.883333333333333,0.877777777777778,0.866666666666667,0.88,0.903571428571429,-0.0369047619047619,-0.0202380952380953,-0.0257936507936508,-0.0369047619047619,-0.0235714285714286
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,11.6,39.8,1,"Trailing",0,"0","Snap Shot",0,0.866666666666667,0.866666666666667,0.866666666666667,0.858333333333333,0.873333333333333,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0452380952380953,-0.0302380952380953
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,25.7,30,1,"Trailing",0,"0","Snap Shot",0,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.873333333333333,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0302380952380953
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,2.5,23,1,"Trailing",0,"0","Wrist Shot",0,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.873333333333333,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0302380952380953
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",0,24,9.8,1,"Trailing",1,"0","Wrist Shot",0,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.873333333333333,0.903571428571429,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0369047619047619,-0.0302380952380953
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,36.9,65,1,"Trailing",0,"0","Snap Shot",0,0.833333333333333,0.85,0.855555555555556,0.858333333333333,0.866666666666667,0.902380952380952,-0.069047619047619,-0.0523809523809524,-0.0468253968253969,-0.0440476190476191,-0.0357142857142857
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,1.3,43,1,"Trailing",0,"+","Slap Shot",0,0.866666666666667,0.85,0.855555555555556,0.858333333333333,0.866666666666667,0.902380952380952,-0.0357142857142857,-0.0523809523809524,-0.0468253968253969,-0.0440476190476191,-0.0357142857142857
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,41.4,22.7,1,"Trailing",0,"+","Snap Shot",0,0.866666666666667,0.85,0.855555555555556,0.858333333333333,0.866666666666667,0.902380952380952,-0.0357142857142857,-0.0523809523809524,-0.0468253968253969,-0.0440476190476191,-0.0357142857142857
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",1,16.7,10.4,1,"Trailing",0,"0","Tip-In",0,0.866666666666667,0.866666666666667,0.855555555555556,0.866666666666667,0.866666666666667,0.902380952380952,-0.0357142857142857,-0.0357142857142857,-0.0468253968253969,-0.0357142857142857,-0.0357142857142857
"20222023","2022030114",2023-04-23,"8475683","Sergei.Bobrovsky",0,45,7.1,1,"Trailing",0,"0","Wrist Shot",0,0.866666666666667,0.866666666666667,0.855555555555556,0.866666666666667,0.873333333333333,0.902380952380952,-0.0357142857142857,-0.0357142857142857,-0.0468253968253969,-0.0357142857142857,-0.0290476190476191
"20222023","2022030115",2023-04-26,"8475683","Sergei.Bobrovsky",1,42.3,14.9,0,"Tied",0,"0","Wrist Shot",0,0.833333333333333,0.85,0.844444444444444,0.858333333333333,0.866666666666667,0.901190476190476,-0.0678571428571428,-0.0511904761904762,-0.0567460317460318,-0.0428571428571429,-0.0345238095238095
"20222023","2022030115",2023-04-26,"8475683","Sergei.Bobrovsky",1,35.5,8.6,0,"Tied",0,"0","Snap Shot",0,0.833333333333333,0.85,0.844444444444444,0.858333333333333,0.866666666666667,0.901190476190476,-0.0678571428571428,-0.0511904761904762,-0.0567460317460318,-0.0428571428571429,-0.0345238095238095
